relative_path,filename,folder_hint,capture_at,primary_genre_guess,secondary_genre_guess,genre_confidence,duplicate_cluster_id,aesthetic_score,technical_score,uniqueness_score,ai_score,portfolio_role_guess,shortlist_flag,signature_flag
IMG_3942.jpg,IMG_3942.jpg,TempExport,,other,,0.3,f1f99f0f4d4bf3c6:7f7f4301,0.3797,0.5615,1.0,0.5373,archive,False,False
IMG_4186.jpg,IMG_4186.jpg,TempExport,,other,,0.3,c5c5e1a5aeeb2b3f:60607000,0.4743,0.41,1.0,0.5372,archive,False,False
IMG_4477.jpg,IMG_4477.jpg,TempExport,,other,,0.3,b13939f1d9d50787:18000010,0.5036,0.3591,1.0,0.5362,archive,False,False
IMG_4206.jpg,IMG_4206.jpg,TempExport,,other,,0.3,222639b90fe96cee:00000808,0.4889,0.3801,1.0,0.5356,archive,False,False
IMG_4053.jpg,IMG_4053.jpg,TempExport,,other,,0.3,f0f47199973f2d2c:1f1f3c0c,0.492,0.3739,1.0,0.5353,archive,False,False
IMG_3936.jpg,IMG_3936.jpg,TempExport,,other,,0.3,b83c1e4f4b23163e:fcde8321,0.4069,0.5055,1.0,0.5341,archive,False,False
IMG_4413.jpg,IMG_4413.jpg,TempExport,,other,,0.3,0220c9c948466272:00806c7c,0.4217,0.4817,1.0,0.5341,archive,False,False
IMG_4102.jpg,IMG_4102.jpg,TempExport,,other,,0.3,a1e5e9c9ca66c89f:00103cfc,0.4103,0.4978,1.0,0.5336,archive,False,False
IMG_4185.jpg,IMG_4185.jpg,TempExport,,other,,0.3,a586c4c616c45d5f:70607040,0.4833,0.3777,1.0,0.5327,archive,False,False
IMG_4468.jpg,IMG_4468.jpg,TempExport,,other,,0.3,c8ca95959971256d:606048dd,0.3848,0.5343,1.0,0.5325,archive,False,False
IMG_4911.jpg,IMG_4911.jpg,TempExport,,other,,0.3,c7e1e1c2c2d3939b:fffffff3,0.4715,0.3764,1.0,0.5277,archive,False,False
IMG_4437.jpg,IMG_4437.jpg,TempExport,,other,,0.3,19ab6b8d9d8b2f16:01393d6f,0.3871,0.5037,1.0,0.5258,archive,False,False
IMG_4202.jpg,IMG_4202.jpg,TempExport,,other,,0.3,662429599ee9e4cc:00000c00,0.4567,0.38,1.0,0.5227,archive,False,False
IMG_3920.jpg,IMG_3920.jpg,TempExport,,other,,0.3,f8f0860f4d2b138e:fefec280,0.4252,0.4146,1.0,0.5187,archive,False,False
IMG_4401.jpg,IMG_4401.jpg,TempExport,,other,,0.3,038bb8a8a7b3250e:01011f0c,0.3804,0.4729,1.0,0.5154,archive,False,False
IMG_4555.jpg,IMG_4555.jpg,TempExport,,other,,0.3,e7c1d151d6d0e7df:00003838,0.4737,0.3151,1.0,0.5133,archive,False,False
IMG_3924.jpg,IMG_3924.jpg,TempExport,,other,,0.3,70f8300f4f2b339c:3cfefec0,0.4071,0.4196,1.0,0.5127,archive,False,False
IMG_4121.jpg,IMG_4121.jpg,TempExport,,other,,0.3,a72b5939565ac63f:00000c00,0.4401,0.3379,1.0,0.5055,archive,False,False
IMG_4825.jpg,IMG_4825.jpg,TempExport,,other,,0.3,dbe5e7f666e3ddf2:ff7f3333,0.3369,0.4825,1.0,0.5004,archive,False,False
IMG_3926.jpg,IMG_3926.jpg,TempExport,,other,,0.3,f0f1818c0d29dff9:7ffcf006,0.4133,0.3547,1.0,0.499,archive,False,False
IMG_4068.jpg,IMG_4068.jpg,TempExport,,other,,0.3,8e58b966644ae991:070c1c3a,0.4219,0.3311,1.0,0.4965,archive,False,False
IMG_4117.jpg,IMG_4117.jpg,TempExport,,other,,0.3,662fc9095658c286:03000400,0.4293,0.3157,1.0,0.4956,archive,False,False
IMG_5260.jpg,IMG_5260.jpg,TempExport,,other,,0.3,e0e06064ac98ec6d:3030b0b6,0.2812,0.5459,1.0,0.494,archive,False,False
IMG_4898-Edit.jpg,IMG_4898-Edit.jpg,TempExport,,other,,0.3,b2b8184de6d3cb4b:ffffffff,0.4215,0.3086,1.0,0.4907,archive,False,False
IMG_4233.jpg,IMG_4233.jpg,TempExport,,other,,0.3,164969488d89e4e4:00000c2c,0.34,0.4339,1.0,0.4895,archive,False,False
IMG_3917.jpg,IMG_3917.jpg,TempExport,,other,,0.3,f3f93c4c4e4ef4d8:7f7f0f07,0.3706,0.3809,1.0,0.4885,archive,False,False
IMG_4534.jpg,IMG_4534.jpg,TempExport,,other,,0.3,16061a1ad2d17436:0200020b,0.447,0.2585,1.0,0.4884,archive,False,False
IMG_3919.jpg,IMG_3919.jpg,TempExport,,other,,0.3,e4f28f0f4d6b778e:7f7fc703,0.3758,0.3498,1.0,0.4828,archive,False,False
IMG_3929.jpg,IMG_3929.jpg,TempExport,,other,,0.3,cf978f8f0e366cfa:7f7f4747,0.3703,0.3488,1.0,0.4803,archive,False,False
IMG_4149.jpg,IMG_4149.jpg,TempExport,,other,,0.3,9bad0df2d3351107:00040400,0.3945,0.291,1.0,0.4756,archive,False,False
IMG_4878-Edit.jpg,IMG_4878-Edit.jpg,TempExport,,other,,0.3,040812160c18340b:fffffbe3,0.328,0.3974,1.0,0.4755,archive,False,False
IMG_4120.jpg,IMG_4120.jpg,TempExport,,other,,0.3,9f8b599846d252ff:00400c0c,0.3851,0.2422,1.0,0.4596,archive,False,False
IMG_4876.jpg,IMG_4876.jpg,TempExport,,other,,0.3,4024a6862c2c0c03:fef7fbf3,0.3249,0.3344,1.0,0.4586,archive,False,False
IMG_4850.jpg,IMG_4850.jpg,TempExport,,other,,0.3,0834484e26128c02:ffffe7e3,0.2908,0.1873,1.0,0.4081,archive,False,False
IMG_5124.jpg,IMG_5124.jpg,TempExport,,other,,0.3,0f0d0d7171494317:00000018,0.2229,0.2245,1.0,0.3903,archive,False,False
